-2.93239,-4.94033,-5.5993,0
-4.354,-5.17574,-6.73632,0
-4.39366,-6.75925,3.64374,0
-4.7754,-6.2227,2.71653,0
-3.60122,-7.90416,-2.64775,0
-4.09794,-9.57015,-6.85927,0
-4.3329,-10.5383,-4.37495,0
-2.99949,-4.14337,-3.35096,0
-2.18151,-7.95073,-5.79041,0
-3.73619,-8.81176,-7.98757,0
-1.50806,-8.56345,-6.97024,0
-5.38234,-6.34741,2.64947,0
-3.34786,-5.98691,-7.20885,0
-1.69365,-5.39912,-6.1922,0
-4.29167,-7.42939,-5.8065,0
-4.893,-4.78881,-0.72496,0
-3.59389,-7.32869,-5.56615,0
-1.6841,-6.32696,-4.17377,0
-2.24746,-6.52969,-3.65492,0
-2.40057,-5.86736,-5.19116,0
-4.48995,-6.1947,-8.63611,0
-4.09904,-8.98227,1.53888,0
-0.268938,-6.17489,-6.35813,0
-1.79921,-4.98219,1.04714,0
-3.23912,-9.11992,-6.84975,0
-0.00547524,-10.7312,-10.0205,0
-1.99972,-7.69957,-2.96076,0
-3.22614,-9.17954,-3.41922,0
-2.57323,-8.0616,-8.20439,0
-2.72483,-9.34365,-6.73349,0
-2.88909,-8.08192,0.202139,0
-3.12941,-4.69648,-6.67705,0
-2.89356,-9.68525,-2.90455,0
-5.84441,-7.55739,-5.20039,0
-4.65919,-7.04773,0.243915,0
-4.1214,-8.93683,-0.677032,0
-3.4205,-10.3452,-0.288502,0
-1.60887,-2.71175,-0.487286,0
-2.86515,-8.74921,-3.97245,0
-3.72603,-7.6198,-5.69739,0
-1.50225,-6.77647,2.78023,0
-1.45302,-9.10248,-4.69378,0
-3.58432,-7.0331,-7.72739,0
-3.21518,-6.49145,-7.61855,0
-2.77424,-5.98579,-3.63171,0
-1.85993,-11.0614,-5.2139,0
-4.14614,-6.01631,-0.432388,0
-3.07676,-6.38074,-8.73889,0
0.217125,-7.79097,-5.5019,0
-4.85995,-8.72629,-7.75386,0
-2.09338,-9.2012,0.236199,0
-1.82018,-8.73035,-6.07227,0
-3.85561,-6.77577,-4.42602,0
-1.68823,-4.45398,-2.44048,0
-5.14351,-7.06187,-5.89453,0
-1.76226,-5.78846,-2.47869,0
-1.93573,-5.29938,-0.348055,0
-1.03858,-4.87549,-1.54401,0
-4.49947,-7.65993,-5.0245,0
-3.41773,-5.73558,-6.62565,0
-3.92851,-7.05311,-2.66825,0
-4.53035,-4.12435,0.420592,0
-4.06175,-8.26359,-2.46234,0
-3.48222,-9.15534,-3.94615,0
-4.16069,-6.31775,-2.8201,0
-2.86688,-7.43785,-3.49659,0
-2.83218,-8.26856,-7.07034,0
-2.61005,-6.69016,-7.73824,0
-5.13752,-7.50499,-1.47578,0
-1.54526,-9.28715,-5.65723,0
-4.22276,-4.86728,3.56779,0
-1.8885,-6.6734,-6.33031,0
-5.4508,-7.52656,-6.84204,0
-2.25315,-5.23334,-3.08251,0
-3.8472,-7.03566,-0.416853,0
-1.69224,-8.30499,-0.424488,0
-3.42383,-12.1049,-4.41508,0
-2.60204,-8.86865,-5.90206,0
-1.42777,-8.42037,-1.84881,0
-0.843735,-6.71672,-1.17542,0
-0.452383,-8.5578,-3.66963,0
0.396656,-4.33364,3.16844,0
-2.83601,-4.58208,-5.6277,0
-5.1984,-5.76949,0.139804,0
-3.23893,-5.95255,3.2668,0
-1.52194,-5.26107,-6.5908,0
-2.60683,-9.67644,-4.66788,0
-3.17331,-10.9058,-4.11327,0
5.20262,3.26694,-2.17527,1
4.44134,2.43241,-4.40305,1
4.23967,1.37138,-2.16762,1
5.90623,3.42946,-4.48849,1
4.31551,4.0671,-5.88933,1
5.30205,-3.00229,-4.1595,1
5.07272,-0.968861,-1.84244,1
4.8006,3.6561,-3.884,1
5.14262,4.4359,-1.2252,1
2.41711,0.16071,-4.64481,1
6.20606,-3.7223,-3.92335,1
3.69412,4.8319,-2.42296,1
5.41686,2.20998,-8.33851,1
6.32232,5.1572,-4.74206,1
5.12582,6.86543,-4.06062,1
3.48128,-1.16312,-5.21818,1
3.53146,-5.32702,-3.33808,1
5.21429,4.26321,0.102947,1
2.88638,-1.28952,-2.75626,1
3.45776,5.11173,-4.13674,1
6.67837,3.68261,-4.01902,1
2.81867,2.71055,-6.2025,1
4.34293,5.3285,-2.15529,1
5.17997,-0.522658,-7.19796,1
7.23252,1.37559,-3.71745,1
2.46105,2.98657,-3.19471,1
6.59209,0.806111,-2.52171,1
3.20685,2.57526,-5.45147,1
2.56441,1.1202,-3.90866,1
6.05041,5.08313,-4.30263,1
5.48816,-2.34627,-2.87331,1
2.2673,-6.95022,-3.46733,1
5.41534,4.86279,-6.69311,1
5.90053,6.17769,-3.67904,1
4.98448,1.68758,-6.55368,1
3.51395,0.727242,-5.9908,1
3.66224,1.70652,-2.81337,1
4.80101,4.35591,-5.63887,1
5.8547,0.832102,-3.17769,1
5.84404,1.84235,-5.95279,1
6.54819,5.24117,0.280139,1
2.95141,-0.655794,-4.95325,1
4.15405,1.40422,-3.91784,1
4.7508,6.19785,-4.66888,1
6.61071,-1.75446,-2.90602,1
4.3146,4.41794,-2.55231,1
3.71353,1.10117,-3.7819,1
6.3736,5.19706,-6.2156,1
4.06918,-0.0927729,-2.04849,1
3.19368,2.23697,-5.439,1
4.73421,2.05921,-3.74197,1
2.1015,-3.3199,-4.6324,1
5.68591,-1.08354,-3.13078,1
6.01296,1.42055,-2.27692,1
4.66111,1.80476,-5.00236,1
4.32201,-2.94265,-5.51936,1
4.70285,2.21239,-2.26085,1
4.91271,3.64524,-4.08658,1
2.87602,1.90547,-3.17606,1
4.88707,0.0144114,-5.00876,1
3.79746,0.874504,-5.70582,1
5.60237,5.07645,-5.19095,1
5.51793,7.64369,-5.11357,1
5.42301,-2.57416,-2.94029,1
5.88914,3.11395,-5.30786,1
