-1.13892,-1.75159,0
-0.352541,-0.843832,0
-1.21501,-1.58486,0
-1.12332,-0.7441,0
-0.526302,-0.314569,0
-1.27639,-1.33742,0
-0.78841,-0.672259,0
-1.23258,-1.3307,0
-0.12357,-0.469804,0
-1.18526,-1.07323,0
-1.29679,-1.05013,0
-1.06855,-0.859848,0
-0.612392,-0.232487,0
-0.438171,-0.660166,0
-0.156129,-0.484858,0
-0.935418,-1.40839,0
-0.928799,-1.35337,0
-0.600274,-0.673518,0
-0.849161,-1.00182,0
-0.779755,-1.44055,0
-1.31524,-1.10999,0
-1.38485,-1.19546,0
-1.76333,-1.6783,0
-0.077484,-0.306451,0
-0.630288,-0.710337,0
-0.0941206,-0.270304,0
-1.05149,-1.77243,0
-0.76816,-0.635073,0
-1.06016,-1.00129,0
-0.38127,-0.349938,0
-1.51158,-1.48019,0
-1.1096,-1.83961,0
-0.037809,0.0659067,0
-0.0220544,-0.0401621,0
-0.522983,-1.16057,0
-0.179724,-0.190141,0
-1.47516,-1.21839,0
-1.09206,-1.22316,0
-0.682386,-0.796153,0
-1.14592,-1.64021,0
-0.958489,-1.56877,0
-0.473237,-0.672342,0
-1.22433,-1.82571,0
-0.226146,-0.24137,0
-0.812084,-0.521352,0
-1.16292,-1.48396,0
-0.0809906,-0.0856074,0
-0.680937,-1.03601,0
-0.123764,0.0662293,0
-0.840292,-0.865246,0
-1.08811,-0.908766,0
-0.88462,-1.0386,0
-0.994773,-1.18173,0
-0.539568,-0.349799,0
-1.33992,-1.39566,0
-0.807767,-0.995626,0
-1.45767,-1.64571,0
-0.173564,-0.149459,0
-1.1513,-1.60056,0
-1.14045,-1.25582,0
-0.345949,0.019813,0
-0.691809,-1.20203,0
-0.813691,-1.05756,0
-1.66565,-1.37795,0
-0.154264,-0.344792,0
-0.864316,-0.49337,0
-0.60234,-0.520976,0
-0.254881,-0.478331,0
-0.135971,-0.15666,0
-0.182049,-0.164692,0
-1.31056,-1.33181,0
-1.50029,-1.00397,0
-0.289872,-0.441795,0
-1.15328,-1.31584,0
-1.53606,-1.70859,0
-0.0904625,-0.783272,0
-0.451996,-0.912566,0
-0.802229,-1.02179,0
-1.05487,-1.54986,0
-0.340446,-0.00608985,0
-0.217093,-0.816407,0
-0.833858,-0.604898,0
-0.740344,-0.860891,0
-1.41069,-1.38577,0
-0.30637,-0.801488,0
-0.683866,-1.45383,0
-0.174466,-0.408271,0
-0.7168,-0.814093,0
-0.563649,-1.04037,0
-0.779691,-0.561217,0
-1.31497,-1.28746,0
-1.02205,-1.69037,0
-1.05693,-1.29915,0
0.143887,-0.0592381,0
-0.9194,-0.664048,0
-0.0335056,-0.278765,0
-0.595806,-0.48101,0
-1.23019,-1.7392,0
