-0.299531,-0.298099,-0.3,-0.3,-0.3,0
-0.0461269,-0.301409,-0.3,-0.3,-0.3,0
0.0464154,0.200243,-0.3,-0.3,-0.3,0
-0.623459,-0.646573,-0.3,-0.3,-0.3,0
-0.680378,-0.641128,-0.3,-0.3,-0.3,0
0.0275492,-0.298775,-0.3,-0.3,-0.3,0
-0.148174,-0.299161,-0.3,-0.3,-0.3,0
-0.215679,-0.870556,-0.3,-0.3,-0.3,0
-0.381883,-0.871096,-0.3,-0.3,-0.3,0
-0.584981,0.313828,-0.3,-0.3,-0.3,0
-0.676847,-0.0857517,-0.3,-0.3,-0.3,0
-0.507623,-0.75979,-0.3,-0.3,-0.3,0
-0.56965,-0.878327,-0.3,-0.3,-0.3,0
-0.263894,-0.174953,-0.3,-0.3,-0.3,0
-0.216371,-0.438573,-0.3,-0.3,-0.3,0
-0.430042,-0.792587,-0.3,-0.3,-0.3,0
-0.0278194,-0.804758,-0.3,-0.3,-0.3,0
-0.249105,-0.265622,-0.3,-0.3,-0.3,0
0.0775275,-0.0870524,-0.3,-0.3,-0.3,0
-0.284095,-0.480277,-0.3,-0.3,-0.3,0
-0.610501,-0.628873,-0.3,-0.3,-0.3,0
-0.169375,0.265204,-0.3,-0.3,-0.3,0
-0.178028,0.223184,-0.3,-0.3,-0.3,0
0.289513,0.0292233,-0.3,-0.3,-0.3,0
-0.793094,0.114102,-0.3,-0.3,-0.3,0
0.185346,-0.450449,-0.3,-0.3,-0.3,0
-0.0991455,-0.368704,-0.3,-0.3,-0.3,0
-0.735822,0.0612193,-0.3,-0.3,-0.3,0
-0.354375,0.1482,-0.3,-0.3,-0.3,0
-0.508333,-0.847888,-0.3,-0.3,-0.3,0
-0.441738,0.352662,-0.3,-0.3,-0.3,0
-0.197329,-0.902441,-0.3,-0.3,-0.3,0
-0.224269,-0.650524,-0.3,-0.3,-0.3,0
-0.43476,-0.228605,-0.3,-0.3,-0.3,0
-0.420515,0.28835,-0.3,-0.3,-0.3,0
-0.161707,0.0764435,-0.3,-0.3,-0.3,0
0.255363,-0.260446,-0.3,-0.3,-0.3,0
-0.0823859,0.268582,-0.3,-0.3,-0.3,0
0.392994,-0.373266,-0.3,-0.3,-0.3,0
-0.284197,0.122808,-0.3,-0.3,-0.3,0
-0.152404,-0.615063,-0.3,-0.3,-0.3,0
0.154085,0.224649,-0.3,-0.3,-0.3,0
-0.777306,0.0553622,-0.3,-0.3,-0.3,0
-0.78926,-0.660235,-0.3,-0.3,-0.3,0
-0.0494534,0.206429,-0.3,-0.3,-0.3,0
-0.210797,-0.46631,-0.3,-0.3,-0.3,0
0.00476112,0.165426,-0.3,-0.3,-0.3,0
0.356522,-0.349856,-0.3,-0.3,-0.3,0
-0.31646,0.0651807,-0.3,-0.3,-0.3,0
-0.252431,0.159977,-0.3,-0.3,-0.3,0
0.192072,0.0653046,-0.3,-0.3,-0.3,0
-0.207581,0.174918,-0.3,-0.3,-0.3,0
-0.526183,-0.555638,-0.3,-0.3,-0.3,0
-0.422136,-0.646103,-0.3,-0.3,-0.3,0
-0.183526,-0.70308,-0.3,-0.3,-0.3,0
-0.394655,-0.569498,-0.3,-0.3,-0.3,0
-0.29098,-0.788172,-0.3,-0.3,-0.3,0
-0.621254,-0.880213,-0.3,-0.3,-0.3,0
-0.746321,-0.796295,-0.3,-0.3,-0.3,0
-0.138451,-0.240181,-0.3,-0.3,-0.3,0
-0.842989,-0.685283,-0.3,-0.3,-0.3,0
-0.22842,0.192029,-0.3,-0.3,-0.3,0
-0.510655,0.156736,-0.3,-0.3,-0.3,0
-0.422571,-0.675902,-0.3,-0.3,-0.3,0
0.214458,0.167748,-0.3,-0.3,-0.3,0
-0.261181,-0.790451,-0.3,-0.3,-0.3,0
-0.656271,-0.359008,-0.3,-0.3,-0.3,0
-0.498872,-0.370065,-0.3,-0.3,-0.3,0
-0.879954,-0.657852,-0.3,-0.3,-0.3,0
-0.391231,-0.133225,-0.3,-0.3,-0.3,0
-0.444189,-0.773873,-0.3,-0.3,-0.3,0
-0.0298973,0.0395205,-0.3,-0.3,-0.3,0
-0.105874,0.0131856,-0.3,-0.3,-0.3,0
-0.966314,-0.238388,-0.3,-0.3,-0.3,0
0.0253151,-0.692105,-0.3,-0.3,-0.3,0
-0.115322,-0.739855,-0.3,-0.3,-0.3,0
-0.93619,-0.537367,-0.3,-0.3,-0.3,0
-0.310822,-0.456282,-0.3,-0.3,-0.3,0
-0.546143,0.259067,-0.3,-0.3,-0.3,0
0.1053,0.161662,-0.3,-0.3,-0.3,0
-0.926673,-0.41363,-0.3,-0.3,-0.3,0
-0.392308,-0.0699821,-0.3,-0.3,-0.3,0
-0.375003,-0.346364,-0.3,-0.3,-0.3,0
-0.877067,-0.365851,-0.3,-0.3,-0.3,0
-0.891652,-0.0254296,-0.3,-0.3,-0.3,0
-0.330843,0.254549,-0.3,-0.3,-0.3,0
-0.711778,0.137252,-0.3,-0.3,-0.3,0
-0.766501,0.0712531,-0.3,-0.3,-0.3,0
-0.961172,-0.0706834,-0.3,-0.3,-0.3,0
-0.952296,-0.200448,-0.3,-0.3,-0.3,0
-0.557498,-0.0810013,-0.3,-0.3,-0.3,0
-0.370905,0.0808808,-0.3,-0.3,-0.3,0
0.0655856,-0.104182,-0.3,-0.3,-0.3,0
-0.642709,0.0661351,-0.3,-0.3,-0.3,0
-0.313262,0.238024,-0.3,-0.3,-0.3,0
-0.603829,-0.867644,-0.3,-0.3,-0.3,0
-0.500885,-0.701951,-0.3,-0.3,-0.3,0
-0.939677,-0.356157,-0.3,-0.3,-0.3,0
-0.348679,-0.659994,-0.3,-0.3,-0.3,0
-0.3824,-0.743569,-0.3,-0.3,-0.3,0
0.182502,-0.474558,-0.3,-0.3,-0.3,0
-0.764305,-0.182953,-0.3,-0.3,-0.3,0
0.0489427,-0.437743,-0.3,-0.3,-0.3,0
-0.428477,-0.0337778,-0.3,-0.3,-0.3,0
-0.566013,-0.232472,-0.3,-0.3,-0.3,0
-0.826187,-0.356905,-0.3,-0.3,-0.3,0
-0.631464,-0.832269,-0.3,-0.3,-0.3,0
-0.403814,-0.226386,-0.3,-0.3,-0.3,0
-0.703092,-0.615273,-0.3,-0.3,-0.3,0
0.192446,-0.341863,-0.3,-0.3,-0.3,0
0.10079,0.254521,-0.3,-0.3,-0.3,0
-0.591387,-0.830808,-0.3,-0.3,-0.3,0
-0.589799,0.133316,-0.3,-0.3,-0.3,0
-0.938094,-0.471164,-0.3,-0.3,-0.3,0
-0.84766,-0.379024,-0.3,-0.3,-0.3,0
0.00675317,-0.86436,-0.3,-0.3,-0.3,0
-0.0214371,-0.273755,-0.3,-0.3,-0.3,0
-0.348925,0.0191467,-0.3,-0.3,-0.3,0
-0.668617,-0.762957,-0.3,-0.3,-0.3,0
-0.542255,-0.372262,-0.3,-0.3,-0.3,0
-0.116358,-0.404216,-0.3,-0.3,-0.3,0
