0.0135259,0.249614,-0.0112381,-0.80536,0
0.0456691,0.669941,-0.084216,-1.49226,0
0.0403946,0.582244,-0.0466611,-1.39125,0
0.00130766,0.444757,-0.0285937,-1.09164,0
0.00128659,0.0895366,-0.01289,-0.573402,0
0.043044,0.233876,-0.0498005,-0.557529,0
0.06543,0.186719,0.00380811,-0.769412,0
0.0472283,0.68525,-0.099695,-1.57931,0
-0.00162273,0.138125,-0.0804425,-0.647265,0
-0.00204008,0.534292,-0.0689116,-1.22909,0
0.0342511,0.555388,-0.058982,-1.29705,0
0.121876,0.368145,0.0806584,-1.01039,0
0.0301868,0.240242,-0.0207243,-0.781927,0
0.00291699,0.263455,-0.00213197,-0.80442,0
0.0242502,-0.090392,-0.0431128,-0.375398,0
0.0194791,0.41462,-0.00577972,-1.14184,0
-0.0664712,0.30917,-0.0324081,-0.779708,0
-0.0109989,-0.0333533,0.0333393,-0.342245,0
0.0378738,0.052423,0.0155698,-0.509601,0
0.0109546,0.353823,0.0782187,-0.775773,0
0.158271,0.434981,0.0444617,-0.782734,0
0.146555,0.348258,-0.141142,-1.26398,0
0.0236797,0.156173,0.0144349,-0.566804,0
-0.139037,0.602606,-0.179895,-1.10707,0
-0.0626233,0.119061,-0.147682,-0.606997,0
0.00541002,0.372508,-0.0377029,-1.00222,0
-0.0172786,0.608709,-0.0357975,-1.58874,0
-0.0244489,0.538304,-0.0608875,-1.54676,0
-0.0196708,0.309992,0.0471313,-0.914228,0
0.0611292,0.550724,-0.0313257,-1.32336,0
0.147984,0.699272,0.0128012,-1.55605,0
0.12514,0.520633,-0.0988358,-1.25388,0
-0.00387909,0.0698755,-0.0450005,-0.54468,0
0.150168,0.59178,-0.00971705,-1.14322,0
-0.025481,0.23317,-0.0337921,-0.752863,0
-0.0113635,0.232661,0.0628637,-0.910845,0
-0.0735757,0.546614,-0.0481792,-0.860668,0
-0.0577174,0.631753,-0.129177,-1.47796,0
0.0354705,0.611679,-0.0745831,-1.43059,0
0.0260482,0.491128,-0.0526908,-1.24149,0
-0.0542841,0.153206,-0.0388119,-0.701305,0
-0.0403611,0.196752,-0.14265,-0.855402,0
-0.0793912,0.186354,0.205167,-0.969268,0
-0.0135549,0.148105,-0.00519013,-0.712207,0
-0.0321967,0.182337,-0.014996,-0.691999,0
0.0236235,0.693607,-0.0465232,-1.44986,0
0.0442007,0.526914,0.187591,-1.10615,0
-0.0687088,0.578789,-0.137449,-1.21599,0
0.0603536,0.0501234,0.0469797,-0.50623,0
0.03057,0.174588,-0.142789,-0.616519,0
0.000329929,0.0652345,0.0272054,-0.512753,0
-0.0290771,0.374194,-0.0259026,-1.08078,0
0.00307661,0.0903196,0.0144691,-0.529158,0
-0.00711011,0.624369,-0.109653,-1.54926,0
-0.102925,0.606341,-0.0465113,-1.43079,0
0.0287533,0.563755,-0.0954539,-1.35941,0
0.0500793,0.204611,-0.00994395,-0.489482,0
0.0831485,0.130729,-0.0351124,-0.872254,0
0.0465227,0.670264,-0.0859256,-1.51471,0
0.0105809,0.179164,-0.0227549,-0.76097,0
0.230844,0.182882,0.0692439,-0.83143,0
0.0123811,0.271735,0.0136949,-0.698203,0
0.0290852,0.362909,-0.0984421,-1.00042,0
0.0573518,-0.190397,-0.123912,0.0206483,1
0.266327,-0.231311,-0.118529,-0.229096,1
0.385642,-0.157139,-0.0401996,-0.30238,1
1.39566,-0.50948,-0.592132,-0.266351,1
0.916706,-0.208235,-0.277297,-0.233665,1
0.868316,-0.213388,-0.290391,-0.243842,1
1.35827,-0.121911,-0.422422,-0.483132,1
1.19705,-0.199805,-0.400893,-0.342853,1
1.67564,-0.436681,-0.594202,-0.427619,1
0.0610987,-0.112851,-0.163855,0.00503615,1
0.999366,-0.186039,-0.319039,-0.308916,1
1.59928,0.00910702,-0.21838,-0.382184,1
1.41309,-0.272639,-0.328115,-0.265078,1
0.582467,-0.339245,-0.103586,-0.185428,1
1.29485,-0.288645,-0.295696,-0.344179,1
1.37658,-0.34118,-0.466299,-0.413706,1
0.243088,-0.0926307,-0.121937,-0.0992846,1
0.886288,-0.114385,-0.244298,-0.478073,1
0.35939,-0.475858,-0.171994,-0.202389,1
1.65572,-0.276962,-0.436718,-0.521006,1
0.943509,-0.154152,-0.0270821,-0.166721,1
0.917569,-0.212086,-0.369493,-0.205268,1
1.39141,-0.253696,-0.547383,-0.567519,1
0.326335,-0.203532,-0.0839967,0.0277402,1
1.74701,-0.270544,-0.349907,-0.542448,1
1.06609,-0.0941831,-0.317635,-0.402165,1
0.607625,-0.212187,-0.134149,-0.247618,1
1.74487,-0.0933211,-0.489456,-0.580426,1
1.90332,-0.260949,-0.470123,-0.574782,1
0.44984,-0.326762,-0.193846,0.0134084,1
0.315606,-0.457171,-0.29694,-0.167604,1
0.626786,-0.2253,-0.201162,0.174678,1
0.49048,0.0793381,-0.101152,-0.0395573,1
0.642578,-0.173797,-0.16191,-0.191051,1
1.09494,-0.126588,-0.431225,-0.184887,1
0.140288,-0.24888,-0.0549449,0.0411487,1
0.657604,-0.186112,-0.204589,-0.106758,1
0.603029,-0.104816,-0.19617,-0.142808,1
0.200178,-0.0352645,-0.0931716,-0.0216418,1
1.7826,-0.196065,-0.51049,-0.779066,1
1.6355,-0.392817,-0.52926,-0.613244,1
1.89056,-0.283697,-0.519099,-0.494665,1
1.50819,-0.0618269,-0.289144,-0.430443,1
0.647385,-0.220531,-0.280288,-0.196683,1
0.104085,-0.220384,-0.179324,0.0653377,1
1.49897,0.00070872,-0.473873,-0.452116,1
0.901727,-0.215943,-0.298071,-0.252684,1
-0.138457,-0.673345,-0.0752603,-0.547325,2
-0.041986,-0.446521,-0.106626,-0.403288,2
-0.179167,-0.79688,-0.0618934,-0.671325,2
-0.0461476,-0.687961,-0.136662,-0.585054,2
-0.0983132,-0.407906,-0.169764,-0.2775,2
-0.16703,-0.778424,-0.0578904,-0.634312,2
-0.263694,-0.878124,-0.0609721,-0.650209,2
0.0199367,-0.233836,-0.125713,-0.238676,2
-0.209626,-0.709507,-0.103827,-0.59272,2
-0.0590681,-0.320163,-0.0262949,-0.289871,2
-0.0732266,-0.411746,-0.0260134,-0.346728,2
-0.0989511,-0.467354,-0.0499834,-0.406983,2
0.015844,-0.0995165,0.0106391,-0.0625001,2
-0.0945527,-0.463696,-0.0510619,-0.389798,2
-0.210558,-0.785422,-0.293431,-0.690528,2
-0.0284886,-0.221803,0.0147581,-0.225999,2
-0.279313,-1.15353,-0.195809,-0.998867,2
-0.0862729,-0.270935,-0.0382375,-0.348265,2
-0.0104695,-0.20953,0.0222106,-0.206968,2
-0.140036,-0.582359,0.00591621,-0.554012,2
0.00524819,0.0136214,0.0687132,-0.018647,2
0.0668258,-0.0304546,0.0375884,-0.242767,2
-0.245492,-1.06131,-0.218432,-0.855704,2
-0.165314,-0.741801,-0.0609731,-0.612361,2
-0.192659,-1.17285,-0.195465,-0.870047,2
-0.0477788,-0.24356,0.00264888,-0.211376,2
-0.193585,-0.887025,-0.121636,-0.724407,2
-0.0939645,-0.450953,-0.0480792,-0.388346,2
-0.196133,-0.834165,-0.0167339,-0.770163,2
-0.110472,-0.328666,-0.0775476,-0.333241,2
-0.0720241,-0.363128,-0.0430736,-0.337369,2
-0.20736,-1.04249,-0.0980971,-0.820318,2
-0.104978,-0.666786,-0.0659721,-0.570683,2
-0.103322,-0.602978,-0.0876729,-0.563955,2
-0.119476,-0.227741,-0.0121663,-0.301861,2
-0.257936,-1.22089,-0.144841,-0.937931,2
-0.095124,-0.417425,-0.0647019,-0.346072,2
0.0167692,-0.155823,0.00348615,-0.13954,2
-0.090272,-0.488848,0.0224313,-0.479984,2
-0.0709887,-0.413907,-0.0435082,-0.374948,2
-0.244719,-0.959182,-0.138855,-0.688914,2
-0.248577,-0.858795,-0.0756564,-0.649901,2
-0.106312,-0.577554,-0.0611454,-0.482469,2
-0.173773,-1.09481,0.0112793,-0.783791,2
-0.300278,-1.23767,-0.181208,-0.957757,2
-0.057502,-0.244858,-0.0272328,-0.159146,2
-0.195524,-0.915785,-0.121006,-0.74591,2
-0.0759551,-0.361038,-0.0350581,-0.327701,2
-0.253202,-1.24277,-0.151389,-0.959442,2
-0.234352,-1.06165,-0.20087,-0.716632,2
-0.200337,-0.824698,0.0109448,-0.606661,2
-0.0774518,-0.482698,-0.218786,-0.352122,2
-0.120984,-0.780696,-0.0859051,-0.673322,2
0.0231735,-0.195667,-0.00351359,-0.270072,2
-0.249619,-0.876782,-0.220524,-0.732168,2
-0.246886,-0.958551,-0.159106,-0.772918,2
-0.025483,-0.181974,0.108646,-0.0649605,2
-0.173386,-1.13941,-0.153171,-0.851895,2
-0.136188,-0.641211,-0.0754982,-0.536251,2
-0.0558068,-0.0804345,0.0551508,-0.0238707,2
-0.101034,-0.311231,0.172702,-0.384969,2
-0.208023,-0.96279,-0.128482,-0.776416,2
-0.122379,-0.783805,-0.032655,-0.583923,2
-0.317356,-0.96962,-0.00385987,-0.689917,2
-0.243788,-1.14076,-0.147926,-0.909567,2
-0.12361,-0.951904,-0.105914,-0.808932,2
-0.272669,-1.15946,-0.0841897,-1.00989,2
-0.142527,-0.594542,-0.0785103,-0.489288,2
-0.168613,-0.600539,-0.119426,-0.355263,2
-0.0597689,-0.194221,-0.0931489,-0.153195,2
0.0250904,-0.36515,0.0873821,-0.353441,2
-0.169002,-1.19254,-0.123526,-0.875239,2
-0.224737,-0.604845,-0.186728,-0.513846,2
-0.157873,-0.729735,-0.166895,-0.497149,2
0.302595,-0.404306,0.662459,-0.562102,3
0.72034,-0.849791,1.2351,-0.965977,3
0.48189,-0.525499,0.737951,-0.629415,3
0.317009,-0.362935,0.527119,-0.516712,3
0.30317,-0.304875,0.461517,-0.423378,3
0.715801,-0.74342,1.19623,-1.00564,3
0.174254,-0.190568,0.265392,-0.258555,3
0.5162,-0.348342,0.815841,-0.713554,3
0.181552,-0.272224,0.642051,-0.600762,3
0.784727,-0.68792,1.11389,-1.03227,3
0.445992,-0.644951,1.07756,-1.01812,3
0.346221,-0.329601,0.500252,-0.472306,3
0.517225,-0.503579,0.77948,-0.575384,3
0.465026,-0.515906,0.757459,-0.608841,3
0.25851,-0.321672,0.404631,-0.406212,3
0.463947,-0.357887,0.870624,-0.594134,3
0.375468,-0.388225,0.596644,-0.539192,3
0.536377,-0.587608,0.915189,-0.774059,3
0.639705,-0.666315,1.06089,-0.894926,3
0.202978,-0.249363,0.281317,-0.238148,3
0.31718,-0.344333,0.418593,-0.466147,3
0.644198,-0.772154,1.17694,-0.957508,3
0.562392,-0.502104,0.83462,-0.651573,3
0.806863,-0.774601,1.06176,-1.03481,3
0.306432,-0.369775,0.544869,-0.517223,3
0.19481,-0.215276,0.270955,-0.243949,3
0.183552,-0.27974,0.497038,-0.301976,3
0.337861,-0.29987,0.372658,-0.43305,3
0.568208,-0.622557,0.9401,-0.775457,3
0.155915,-0.0937394,0.256404,-0.304956,3
0.523337,-0.579024,0.859875,-0.755719,3
0.631761,-0.672799,1.08667,-0.8817,3
0.498907,-0.512019,0.852979,-0.563713,3
0.549931,-0.607851,0.882338,-0.876784,3
0.661663,-0.787885,1.28782,-0.97802,3
0.540775,-0.589054,0.874988,-0.830055,3
0.607605,-0.608532,1.02596,-0.746471,3
0.580262,-0.852009,1.18751,-0.832222,3
0.797897,-0.809164,1.24993,-0.992921,3
0.38507,-0.159739,0.54814,-0.30694,3
0.441246,-0.475608,0.712496,-0.662668,3
0.430898,-0.443381,0.71359,-0.632654,3
0.267351,-0.317535,0.598638,-0.424102,3
0.406983,-0.405741,0.628863,-0.615199,3
0.628379,-0.481086,1.04988,-0.996906,3
0.609312,-0.658928,1.04276,-0.919839,3
0.269621,-0.348201,0.521951,-0.383963,3
0.680528,-0.773203,1.05483,-0.902179,3
0.760273,-0.841006,1.30707,-1.04291,3
0.587386,-0.661534,1.06884,-0.917104,3
0.343243,-0.332443,0.615105,-0.477967,3
0.716917,-0.83698,1.33882,-1.04641,3
0.354857,-0.40112,0.592431,-0.516306,3
0.299915,-0.254441,0.413012,-0.303847,3
0.316503,-0.45185,0.558244,-0.603883,3
0.283149,-0.361748,0.53683,-0.356541,3
0.550309,-0.348839,0.490833,-0.434939,3
0.316107,-0.330321,0.486581,-0.400072,3
0.387075,-0.348307,0.504036,-0.447128,3
0.444727,-0.413945,0.621811,-0.597842,3
0.448314,-0.523203,0.763608,-0.730422,3
0.261648,-0.355331,0.446569,-0.355535,3
0.75372,-0.864388,1.2425,-1.04261,3
0.466002,-0.586988,0.812102,-0.679281,3
0.76111,-0.790189,1.26681,-1.05709,3
0.635153,-0.77971,1.21677,-1.01112,3
0.341317,-0.278231,0.611136,-0.479238,3
0.177429,-0.161275,0.196911,-0.270472,3
0.467503,-0.25746,0.510372,-0.539815,3
0.252059,-0.133161,0.239781,-0.281658,3
0.452336,-0.514632,0.800879,-0.766745,3
0.740633,-0.801168,1.08408,-0.984499,3
0.703931,-0.827322,1.29141,-0.993915,3
0.437619,-0.231292,0.530117,-0.434759,3
0.421403,-0.464557,0.586118,-0.484672,3
0.29087,-0.29999,0.446324,-0.415742,3
0.714078,0.217758,-0.457661,0.125498,4
1.24236,0.639152,-0.798837,-0.127424,4
1.47999,0.929524,-0.92061,-0.081255,4
1.73375,1.0098,-1.28488,-0.289232,4
0.410684,0.5488,0.0851073,0.1651,4
0.589938,0.321458,-0.154728,0.403941,4
