-8.95016,-5.57867,0
-8.81747,-4.82428,0
-6.54513,2.2691,0
-9.23733,-1.99971,0
-7.39046,-5.02155,0
-7.9766,-4.3622,0
-12.4569,-2.96427,0
-7.36561,-2.12321,0
-11.7114,-4.0104,0
-9.93073,-6.04134,0
-5.04707,-6.60213,0
-7.2161,-1.92998,0
-11.3377,-1.98277,0
-6.91257,-0.305145,0
-7.64229,-7.06395,0
-9.62859,0.449202,0
-7.38295,-5.33324,0
-6.58759,2.03896,0
-9.49223,-5.13817,0
-7.58483,2.07495,0
-13.323,-1.11432,0
-6.38852,-3.52596,0
-6.35076,-2.7853,0
-8.69882,-2.82183,0
-5.3123,0.219166,0
-9.10789,-3.76767,0
-8.10783,-0.590286,0
-6.64669,-3.11886,0
-9.63496,-6.5913,0
-6.51246,-0.990524,0
-12.208,-5.85066,0
-9.33308,-4.96159,0
-9.7702,-4.53964,0
-7.58926,-4.09634,0
-9.36281,-4.58805,0
-10.2689,-2.28543,0
-10.7478,-1.88716,0
-7.69989,0.329737,0
-8.25023,-0.87052,0
-10.9282,-4.76542,0
-9.15795,-8.04488,0
-9.24142,-2.19799,0
-9.6297,-8.16433,0
-10.4551,-2.8344,0
-9.06094,-8.33152,0
-7.14134,-6.46646,0
-12.27,-4.73959,0
-8.1476,-3.88692,0
-4.82466,-4.49269,0
-11.2903,-7.15037,0
-8.88123,-4.05285,0
-7.64678,-2.97501,0
-7.23839,2.85312,0
-9.98002,2.63694,0
-9.92086,-5.56228,0
-7.60088,-4.04688,0
-7.32027,-9.66892,0
-8.34862,-4.43701,0
-9.68674,-7.54597,0
-8.88055,-2.61214,0
-7.15754,-2.67601,0
-10.3073,-5.61666,0
-13.0198,-2.96715,0
-5.96781,-5.10115,0
-8.7089,-8.6132,0
-10.2349,-2.09562,0
-7.7774,-1.22203,0
-10.2095,-2.17983,0
-8.83062,-2.64036,0
-10.5528,-9.10049,0
-6.69358,-0.0643841,0
-9.83452,-0.191748,0
-5.8639,-7.80228,0
-8.93797,-0.91065,0
-5.53214,-1.64536,0
-8.09634,-4.74561,0
-7.67995,-3.33521,0
-10.4261,-0.644883,0
-10.4149,-2.01877,0
-11.1052,-4.8788,0
-8.4567,-4.41833,0
-8.09458,0.20383,0
-6.91852,-3.37763,0
-9.8006,-3.44166,0
-9.41401,-6.3307,0
-5.52239,1.70108,0
-9.15078,-5.11232,0
-10.4251,-2.37442,0
-7.74262,-3.18638,0
-4.95216,1.02275,0
-5.06756,-6.15,0
-7.89736,-6.94321,0
-5.22344,-1.61445,0
-8.49928,1.85415,0
-8.22981,1.49679,0
-6.25716,-4.45623,0
-8.64774,-10.4916,0
-8.68797,-3.50934,0
-5.33732,-4.05389,0
-9.46777,-4.36518,0
-8.9676,-1.1744,0
-9.1495,1.99923,0
-6.75096,-3.21961,0
-8.80282,2.54358,0
-9.80334,-7.78527,0
-6.74326,-2.54081,0
7.48827,3.26017,1
10.9835,4.88793,1
8.98631,2.27845,1
5.2735,4.36001,1
6.50249,4.27726,1
6.19115,3.08334,1
7.91246,4.03864,1
8.88926,4.90385,1
7.99998,4.17652,1
9.06379,3.52428,1
8.4926,3.70601,1
7.68994,2.76019,1
6.475,2.09812,1
8.3006,4.34025,1
8.31863,2.90367,1
5.18933,4.44454,1
8.07937,3.37318,1
10.1385,4.67559,1
9.82634,4.64939,1
6.8676,2.95053,1
9.08311,4.30463,1
7.91059,2.27245,1
5.6024,3.87607,1
10.7878,4.55032,1
8.7208,3.84651,1
9.647,4.57167,1
5.38332,4.91121,1
7.32311,3.383,1
9.99128,4.85437,1
7.08755,5.66807,1
8.9773,4.32709,1
11.4128,2.71293,1
11.5188,3.43971,1
9.97758,4.04379,1
6.54723,3.34253,1
6.79855,4.8115,1
5.69761,4.48548,1
11.7365,3.23981,1
7.96041,2.1355,1
9.2866,3.92085,1
12.6937,3.98537,1
9.07296,3.45476,1
14.6134,3.81378,1
11.6621,3.97484,1
8.67452,3.08659,1
11.338,4.3647,1
10.4149,2.95994,1
9.47769,4.49585,1
7.60642,2.70611,1
6.72128,1.40984,1
8.9666,5.38846,1
5.95312,1.98802,1
8.28926,1.86863,1
10.3262,2.45761,1
8.86812,2.79057,1
11.2944,4.7614,1
10.6893,3.95458,1
12.2899,2.87165,1
11.3369,3.9728,1
7.26862,4.84184,1
8.97125,2.11666,1
10.1965,4.01042,1
6.78455,5.15854,1
7.59059,5.27498,1
7.36313,4.98371,1
11.9278,4.41188,1
7.36095,3.49234,1
11.4509,4.98783,1
6.6914,5.11725,1
12.8671,3.73739,1
