-0.301589,-0.00704492,0,0,0,0
-0.81221,0.620756,0,0,0,0
-0.584921,-0.351517,0,0,0,0
0.0135701,-0.0994245,0,0,0,0
-0.222729,-0.846868,0,0,0,0
0.196434,-0.172514,0,0,0,0
-0.396166,-0.557171,0,0,0,0
-0.783452,-0.524464,0,0,0,0
-0.102208,-0.821727,0,0,0,0
-0.0549012,0.648268,0,0,0,0
0.230888,0.330645,0,0,0,0
-0.381842,-0.788825,0,0,0,0
-0.682313,-0.720046,0,0,0,0
-0.612647,0.206202,0,0,0,0
-0.711371,-0.169918,0,0,0,0
-0.746526,0.548627,0,0,0,0
-0.884488,0.0291601,0,0,0,0
-0.182895,0.160935,0,0,0,0
0.229317,0.334844,0,0,0,0
0.120813,0.326345,0,0,0,0
-0.709438,0.761761,0,0,0,0
-0.652336,0.744352,0,0,0,0
-0.224382,0.333417,0,0,0,0
-0.619797,-0.551671,0,0,0,0
0.174302,0.68122,0,0,0,0
0.249893,0.267198,0,0,0,0
0.261612,0.00804927,0,0,0,0
-0.0270031,-0.652178,0,0,0,0
0.155962,-0.69836,0,0,0,0
0.341316,0.262629,0,0,0,0
-0.251398,-0.606156,0,0,0,0
-0.468504,0.526726,0,0,0,0
-0.823607,0.526927,0,0,0,0
0.0381837,-0.3144,0,0,0,0
-0.220831,-0.373874,0,0,0,0
0.0808802,0.0397347,0,0,0,0
0.157803,-0.0273492,0,0,0,0
-0.195072,0.521923,0,0,0,0
-0.722545,-0.756893,0,0,0,0
-0.769399,0.328186,0,0,0,0
0.284815,0.176908,0,0,0,0
0.00612567,0.828614,0,0,0,0
-0.29433,-0.241986,0,0,0,0
-0.291105,-0.522809,0,0,0,0
-0.297082,0.748741,0,0,0,0
0.0123094,-0.556548,0,0,0,0
-0.12349,-0.598214,0,0,0,0
-0.427291,0.399853,0,0,0,0
-0.945603,0.241559,0,0,0,0
-0.349574,0.223303,0,0,0,0
-0.308721,0.604407,0,0,0,0
0.00202693,-0.39744,0,0,0,0
0.0906832,-0.594074,0,0,0,0
-0.593421,-0.865241,0,0,0,0
-0.802251,0.0068759,0,0,0,0
-0.109362,-0.302293,0,0,0,0
-0.110772,-0.576668,0,0,0,0
-0.156049,-0.491228,0,0,0,0
-0.271629,-0.60234,0,0,0,0
0.147894,-0.120595,0,0,0,0
-0.44545,-0.537956,0,0,0,0
-0.412592,0.711188,0,0,0,0
-0.429379,-0.7615,0,0,0,0
-0.452189,0.431234,0,0,0,0
0.137579,-0.718143,0,0,0,0
-0.0536857,0.577944,0,0,0,0
0.0666706,-0.767222,0,0,0,0
-0.603274,-0.668899,0,0,0,0
-0.0753792,-0.728959,0,0,0,0
-0.792136,0.148195,0,0,0,0
-0.159036,-0.681467,0,0,0,0
-0.0238521,-0.73032,0,0,0,0
0.35441,0.256103,0,0,0,0
-0.249746,0.625754,0,0,0,0
-0.102246,0.792731,0,0,0,0
0.0470126,0.0732818,0,0,0,0
-0.773845,-0.358661,0,0,0,0
-0.142829,-0.547882,0,0,0,0
-0.580692,-0.412077,0,0,0,0
-0.0349682,-0.498077,0,0,0,0
0.114034,-0.66699,0,0,0,0
-0.0455459,-0.863378,0,0,0,0
-0.238365,0.321436,0,0,0,0
-0.885379,-0.346213,0,0,0,0
-0.488941,0.0698228,0,0,0,0
-0.636863,0.418592,0,0,0,0
-0.566448,-0.09319,0,0,0,0
-0.298666,-0.279071,0,0,0,0
-0.994401,-0.110179,0,0,0,0
-0.54464,0.312834,0,0,0,0
-0.856648,0.0015623,0,0,0,0
-0.29125,0.379601,0,0,0,0
-0.436815,-0.647229,0,0,0,0
-0.226869,-0.76289,0,0,0,0
-0.376235,0.354872,0,0,0,0
-0.31931,0.959745,0,0,0,0
-0.79656,-0.617542,0,0,0,0
-0.926082,-0.301028,0,0,0,0
0.309595,-0.356147,0,0,0,0
-0.906367,-0.396727,0,0,0,0
-0.547013,0.797876,0,0,0,0
-0.596851,-0.309167,0,0,0,0
-0.364152,-0.0456909,0,0,0,0
-0.529283,-0.375509,0,0,0,0
-0.474094,-0.119102,0,0,0,0
-0.285295,0.0337989,0,0,0,0
-0.159031,0.759134,0,0,0,0
-0.0521058,0.325523,0,0,0,0
-0.601764,0.745191,0,0,0,0
-0.626237,-0.521685,0,0,0,0
0.109423,-0.587732,0,0,0,0
-0.51085,-0.383821,0,0,0,0
-0.804618,0.602009,0,0,0,0
-0.494873,0.397066,0,0,0,0
-0.643398,0.365086,0,0,0,0
0.166277,0.671249,0,0,0,0
-0.164404,0.28434,0,0,0,0
0.162629,0.22907,0,0,0,0
-0.337717,0.00816158,0,0,0,0
-0.775502,0.671981,0,0,0,0
0.168984,0.433663,0,0,0,0
-0.746979,-0.717204,0,0,0,0
-0.383392,0.0824925,0,0,0,0
-0.940554,0.250375,0,0,0,0
-0.0538422,0.253916,0,0,0,0
0.0701243,-0.830158,0,0,0,0
-0.379683,0.743185,0,0,0,0
-0.489949,0.778294,0,0,0,0
-0.0390452,0.356787,0,0,0,0
-0.20368,0.45149,0,0,0,0
-0.595524,0.175216,0,0,0,0
-0.136408,0.713998,0,0,0,0
-0.424902,-0.143205,0,0,0,0
-0.841601,-0.413265,0,0,0,0
-0.285427,-0.836821,0,0,0,0
-0.172043,-0.825023,0,0,0,0
-0.793505,0.033929,0,0,0,0
-0.215098,-0.134238,0,0,0,0
-0.393182,-0.30428,0,0,0,0
0.1875,0.6588,0,0,0,0
-0.480163,-0.254004,0,0,0,0
-0.349935,-0.826301,0,0,0,0
0.212418,-0.59763,0,0,0,0
-0.418116,-0.0926745,0,0,0,0
0.343935,-0.192112,0,0,0,0
-0.463909,0.898075,0,0,0,0
0.397085,-0.0323864,0,0,0,0
0.36499,0.227636,0,0,0,0
0.187973,0.528139,0,0,0,0
-0.460866,0.605632,0,0,0,0
-0.0842048,-0.391379,0,0,0,0
0.179838,-0.50772,0,0,0,0
-0.409288,-0.926197,0,0,0,0
-0.722902,-0.182504,0,0,0,0
-0.277041,0.483396,0,0,0,0
-0.734938,-0.137187,0,0,0,0
-0.190603,-0.928742,0,0,0,0
-0.0937187,0.686976,0,0,0,0
-0.142774,-0.548625,0,0,0,0
-0.52525,-0.719698,0,0,0,0
-0.822922,-0.420519,0,0,0,0
0.0861557,-0.175225,0,0,0,0
-0.507763,0.79819,0,0,0,0
0.147927,0.115268,0,0,0,0
-0.329781,-0.44364,0,0,0,0
-0.689153,-0.0515048,0,0,0,0
-0.823755,-0.652416,0,0,0,0
-0.548455,-0.931755,0,0,0,0
-0.531489,-0.723219,0,0,0,0
0.327205,0.263365,0,0,0,0
-0.482074,-0.922315,0,0,0,0
0.0104512,-0.0533366,0,0,0,0
0.0179156,-0.662533,0,0,0,0
-0.410032,-0.332688,0,0,0,0
-0.750555,-0.288376,0,0,0,0
-0.196723,0.731851,0,0,0,0
-0.72067,-0.640509,0,0,0,0
-0.920497,-0.400023,0,0,0,0
-0.751214,0.25802,0,0,0,0
-0.000221708,0.0612282,0,0,0,0
0.00457942,-0.507292,0,0,0,0
-0.46357,-0.333914,0,0,0,0
0.263521,-0.120577,0,0,0,0
-0.479533,0.675234,0,0,0,0
-0.318686,-0.748872,0,0,0,0
0.16129,-0.269214,0,0,0,0
-0.849506,-0.375377,0,0,0,0
-0.602985,-0.418457,0,0,0,0
-0.105637,0.820843,0,0,0,0
-0.294333,0.1611,0,0,0,0
-0.661344,0.179912,0,0,0,0
-0.769475,0.303119,0,0,0,0
0.00139532,0.131796,0,0,0,0
-0.842281,-0.350415,0,0,0,0
-0.227262,-0.529251,0,0,0,0
-0.117232,-0.409321,0,0,0,0
0.189145,0.41386,0,0,0,0
-0.458154,0.614918,0,0,0,0
-0.444424,-0.180954,0,0,0,0
-0.843581,0.412141,0,0,0,0
-0.560887,0.827021,0,0,0,0
-0.466329,0.926815,0,0,0,0
0.298362,0.423474,0,0,0,0
-0.693963,0.603453,0,0,0,0
-0.924054,0.405098,0,0,0,0
-0.373441,-0.119189,0,0,0,0
-0.910843,-0.0222025,0,0,0,0
-0.822444,-0.209777,0,0,0,0
-0.841997,0.352884,0,0,0,0
-0.775111,-0.661456,0,0,0,0
-0.192129,-0.115193,0,0,0,0
-0.0570244,-0.124403,0,0,0,0
-0.49282,0.0662846,0,0,0,0
-0.185963,-0.285822,0,0,0,0
-0.0975528,-0.034693,0,0,0,0
-0.340592,-0.0783178,0,0,0,0
-0.749397,0.439185,0,0,0,0
-0.771422,-0.70157,0,0,0,0
-0.00991238,0.14239,0,0,0,0
-0.358158,0.356011,0,0,0,0
0.00981299,0.0795734,0,0,0,0
0.0101746,-0.691786,0,0,0,0
-0.0362549,0.318272,0,0,0,0
-0.269423,0.674128,0,0,0,0
-0.649945,-0.862575,0,0,0,0
-0.218868,0.639663,0,0,0,0
-0.379945,0.812841,0,0,0,0
0.0892971,0.681948,0,0,0,0
-0.271654,-0.628684,0,0,0,0
-0.458483,0.6043,0,0,0,0
-0.422777,-0.174399,0,0,0,0
-0.287981,-0.479412,0,0,0,0
0.326533,0.0808003,0,0,0,0
0.0139551,-0.879321,0,0,0,0
-0.0680829,-0.206557,0,0,0,0
-0.222454,-0.955649,0,0,0,0
0.178309,-0.204518,0,0,0,0
-0.0803526,0.153964,0,0,0,0
-0.165637,0.416273,0,0,0,0
0.227386,0.187061,0,0,0,0
-0.0125449,-0.0435347,0,0,0,0
-0.493499,0.0408256,0,0,0,0
-0.360639,0.514993,0,0,0,0
-0.856784,-0.117811,0,0,0,0
-0.0331245,-0.640901,0,0,0,0
-0.427034,-0.669103,0,0,0,0
-0.123305,-0.964417,0,0,0,0
-0.108354,0.0166129,0,0,0,0
0.0385218,0.423729,0,0,0,0
-0.591568,-0.375445,0,0,0,0
-0.300189,-0.0645386,0,0,0,0
-0.253254,0.0411521,0,0,0,0
-0.40514,0.625223,0,0,0,0
-0.475199,0.169419,0,0,0,0
-0.257251,-0.480118,0,0,0,0
-0.602593,-0.858606,0,0,0,0
-0.718502,-0.648091,0,0,0,0
0.0380377,0.728513,0,0,0,0
0.119098,-0.27996,0,0,0,0
0.347196,-0.0108473,0,0,0,0
-0.805431,-0.66415,0,0,0,0
-0.410914,-0.880823,0,0,0,0
0.00446242,0.687505,0,0,0,0
0.106325,-0.484999,0,0,0,0
-0.077842,0.497304,0,0,0,0
-0.548423,0.530147,0,0,0,0
-0.461494,-0.666138,0,0,0,0
-0.733133,0.334608,0,0,0,0
-0.813886,0.168791,0,0,0,0
0.292048,-0.0800926,0,0,0,0
-0.840478,0.262606,0,0,0,0
-0.827843,-0.253393,0,0,0,0
-0.617695,-0.723184,0,0,0,0
0.227427,0.562841,0,0,0,0
0.0058023,0.80891,0,0,0,0
-0.0211407,0.910794,0,0,0,0
-0.0569694,-0.563491,0,0,0,0
-0.552388,0.597542,0,0,0,0
0.384632,-0.0254023,0,0,0,0
-0.968118,-0.253199,0,0,0,0
-0.0108317,0.432577,0,0,0,0
-0.495223,0.0378676,0,0,0,0
-0.709321,-0.0289915,0,0,0,0
