4.2337,-5.94819,0
5.26425,-0.103264,0
5.85472,3.19161,0
7.50033,0.00842445,0
5.46301,-0.609401,0
7.15212,-5.63878,0
12.9447,2.32961,0
7.96941,-2.04482,0
11.6552,-5.09884,0
7.58803,-7.18922,0
6.76429,-8.27983,0
7.45162,-3.2608,0
3.12002,-5.5814,0
6.24525,-5.57711,0
11.4174,-8.74662,0
3.93108,-1.02156,0
9.35436,-3.82809,0
2.68349,-2.65604,0
8.33947,-2.89499,0
8.46739,-1.38764,0
7.23192,-4.51159,0
9.15277,-1.96041,0
8.01165,-9.31892,0
9.73824,-3.53899,0
7.94578,-8.01759,0
8.23085,-4.19627,0
5.36544,-7.88617,0
7.30242,-4.03938,0
12.7315,-8.40845,0
6.63959,-6.65486,0
4.80058,-8.23204,0
7.23124,-5.52788,0
9.14114,-5.76321,0
6.79018,-4.23471,0
11.276,-6.09671,0
11.0526,-0.758707,0
4.21043,-9.31022,0
10.871,-9.11737,0
6.58461,-2.73676,0
7.61238,-6.62559,0
9.9513,2.15789,0
6.18104,0.0837335,0
12.4073,-5.08663,0
6.49478,-5.03113,0
6.65175,0.264943,0
8.48726,-3.87149,0
8.14905,-1.1343,0
9.85868,2.60817,0
9.11902,-3.64854,0
8.9283,0.337063,0
3.0721,-3.74329,0
4.24381,-6.57752,0
12.289,0.195039,0
5.73632,-0.474658,0
6.17716,-6.00709,0
5.18023,-5.90369,0
8.15915,-6.72074,0
14.1285,-4.03255,0
5.36985,1.55701,0
7.25429,2.39403,0
10.7723,0.0229201,0
7.58395,-8.848,0
9.48432,-11.2774,0
11.2326,-3.3658,0
6.48836,-4.21912,0
5.37818,-4.20063,0
5.96554,-16.8214,0
8.51101,0.0149619,0
5.27555,-3.78369,0
11.7698,-3.87006,0
11.7599,2.29639,0
12.1094,-9.60232,0
6.029,-0.0255311,0
12.5396,-6.12439,0
8.57721,-1.91618,0
6.1315,-8.98694,0
4.8549,2.52781,0
7.46515,4.17145,0
11.181,-1.45486,0
6.22719,-11.2995,0
5.4633,-1.60755,0
-2.11332,-3.17098,1
-1.89705,-0.201022,1
-2.55019,-1.74273,1
0.242299,-3.64866,1
-1.98679,-0.140611,1
-1.44633,6.74096,1
-0.516988,2.75612,1
-0.335646,-1.88484,1
-1.35171,2.36201,1
-1.76036,-2.08667,1
-3.83896,2.74642,1
-3.55785,2.06399,1
-0.298796,-5.03298,1
-2.40709,2.35565,1
-2.46943,-4.41841,1
-0.613946,0.789702,1
-2.75085,-5.88535,1
-1.84423,-0.773226,1
-2.48099,2.19532,1
-3.67101,-3.97492,1
-1.99792,5.75806,1
-1.04934,-2.14931,1
-2.3091,2.96229,1
-1.65598,-0.240613,1
-1.91687,1.38063,1
-0.876384,2.04715,1
-2.08033,-4.31988,1
-3.30935,-1.02677,1
-1.92267,1.96272,1
-2.12761,-1.86891,1
-1.50929,4.74648,1
-1.72107,-1.87524,1
-2.68393,-1.07317,1
-2.09995,-1.49788,1
-1.71268,5.44746,1
-1.10686,7.38744,1
-2.53506,3.9191,1
-1.44871,4.273,1
-1.25993,0.417003,1
-1.52957,2.48692,1
-1.0954,6.03089,1
-2.9702,3.41821,1
-1.89862,-2.28336,1
-1.69751,10.419,1
