-0.303767,-0.301072,-0.3,0
0.110876,-0.00167976,-0.3,0
-0.23665,-0.383506,-0.3,0
-0.343264,0.33803,-0.3,0
-0.146329,-0.501517,-0.3,0
0.329971,-0.479712,-0.3,0
-0.445089,-0.566752,-0.3,0
-0.380861,-0.886546,-0.3,0
-0.123133,-0.865808,-0.3,0
-0.60126,-0.820807,-0.3,0
-0.79816,-0.183809,-0.3,0
-0.481347,-0.371899,-0.3,0
-0.120919,0.0558399,-0.3,0
-0.543919,-0.390911,-0.3,0
-0.197285,-0.606976,-0.3,0
-0.0672989,-0.363738,-0.3,0
0.0751186,-0.741292,-0.3,0
-0.273887,-0.420027,-0.3,0
-0.341497,0.209679,-0.3,0
0.0376645,-0.169641,-0.3,0
-0.865313,-0.393242,-0.3,0
-0.266175,-0.904095,-0.3,0
-0.0138864,-0.604193,-0.3,0
-0.212878,0.288273,-0.3,0
-0.720937,-0.193702,-0.3,0
-0.169586,-0.489136,-0.3,0
0.124455,-0.309425,-0.3,0
-0.713328,-0.66172,-0.3,0
-0.864985,-0.378429,-0.3,0
-0.91318,-0.164561,-0.3,0
0.260498,-0.291617,-0.3,0
-0.145415,-0.296584,-0.3,0
-0.169913,-0.213482,-0.3,0
-0.0431524,-0.464499,-0.3,0
-0.413626,0.370678,-0.3,0
-0.486715,-0.644204,-0.3,0
-0.363977,-0.805844,-0.3,0
-0.319447,-0.410392,-0.3,0
-0.00325882,-0.919982,-0.3,0
-0.568926,0.0921005,-0.3,0
0.0567774,-0.897416,-0.3,0
-0.567471,0.319885,-0.3,0
-0.77641,0.157655,-0.3,0
-0.337702,-0.228195,-0.3,0
0.211545,-0.112123,-0.3,0
-0.674956,-0.343274,-0.3,0
0.0123503,-0.700551,-0.3,0
0.0128553,-0.707612,-0.3,0
-0.394887,-0.111564,-0.3,0
-0.868343,-0.505798,-0.3,0
-0.235242,-0.467738,-0.3,0
-0.133118,-0.946919,-0.3,0
-0.935651,-0.54897,-0.3,0
-0.10432,-0.1974,-0.3,0
-0.245821,-0.759591,-0.3,0
0.0747109,0.131214,-0.3,0
0.231464,0.125582,-0.3,0
0.0545928,0.104562,-0.3,0
-0.506163,-0.819177,-0.3,0
-0.0619846,-0.0508921,-0.3,0
-0.210902,-0.843306,-0.3,0
-0.209629,-0.273582,-0.3,0
-0.280619,-0.477642,-0.3,0
0.0356687,-0.450436,-0.3,0
0.373452,-0.401392,-0.3,0
-0.424898,0.380143,-0.3,0
-0.470564,-0.350508,-0.3,0
-0.652357,-0.531692,-0.3,0
-0.812813,0.0530455,-0.3,0
-0.400274,-0.666733,-0.3,0
-0.314445,-0.265689,-0.3,0
-0.648828,-0.675816,-0.3,0
-0.0801158,-0.368784,-0.3,0
0.257469,-0.198461,-0.3,0
-0.0787603,-0.396736,-0.3,0
-0.839732,0.0591701,-0.3,0
0.139744,-0.725378,-0.3,0
-0.604015,-0.375761,-0.3,0
-0.268124,-0.446806,-0.3,0
-0.21423,-0.120433,-0.3,0
-0.214875,-0.68115,-0.3,0
0.194345,-0.263401,-0.3,0
-0.377005,-0.458654,-0.3,0
-0.894171,-0.427803,-0.3,0
-0.226969,0.175847,-0.3,0
-0.693976,0.014147,-0.3,0
0.269961,-0.671679,-0.3,0
-0.40444,0.35643,-0.3,0
-0.0866917,-0.965911,-0.3,0
-0.811768,-0.201534,-0.3,0
0.342602,-0.0899423,-0.3,0
-0.0368229,-0.0971981,-0.3,0
-0.204697,0.134634,-0.3,0
-0.396404,-0.170683,-0.3,0
-0.476718,0.0838664,-0.3,0
-0.135384,-0.70128,-0.3,0
-0.806651,-0.546948,-0.3,0
-0.555875,-0.637474,-0.3,0
-0.118504,-0.370149,-0.3,0
-0.83056,-0.0934099,-0.3,0
-0.305203,-0.0296507,-0.3,0
-0.207277,0.346932,-0.3,0
-0.0401942,-0.373737,-0.3,0
-0.352047,0.288909,-0.3,0
-0.830497,-0.44094,-0.3,0
-0.0176371,-0.0535966,-0.3,0
-0.285819,0.0201783,-0.3,0
-0.452795,-0.0964339,-0.3,0
-0.0665293,-0.185925,-0.3,0
-0.416133,-0.988138,-0.3,0
0.318831,-0.160159,-0.3,0
-0.992591,-0.216504,-0.3,0
-0.594118,-0.443104,-0.3,0
-0.177508,-0.810726,-0.3,0
0.106649,-0.581676,-0.3,0
-0.702838,-0.434608,-0.3,0
0.114667,0.0757598,-0.3,0
-0.549189,0.295733,-0.3,0
-0.943059,-0.214523,-0.3,0
0.203151,-0.250239,-0.3,0
-0.462499,-0.689788,-0.3,0
-0.361316,-0.510792,-0.3,0
-0.227979,-0.273689,-0.3,0
0.187408,-0.590599,-0.3,0
-0.12969,-0.453857,-0.3,0
-0.183751,-0.93066,-0.3,0
0.0341014,-0.806611,-0.3,0
-0.254137,-0.984194,-0.3,0
-0.434417,0.280076,-0.3,0
-0.101706,-0.605052,-0.3,0
0.170804,-0.0835615,-0.3,0
-0.633457,-0.732252,-0.3,0
-0.723994,-0.638948,-0.3,0
-0.826992,-0.0212212,-0.3,0
0.186541,-0.471683,-0.3,0
-0.717288,-0.609535,-0.3,0
-0.596325,-0.933786,-0.3,0
-0.680885,0.0795937,-0.3,0
-0.0936999,0.0582262,-0.3,0
0.0636328,-0.0652672,-0.3,0
-0.471627,0.0836104,-0.3,0
0.290241,-0.0671549,-0.3,0
-0.0278032,-0.110381,-0.3,0
-0.784784,-0.53529,-0.3,0
-0.0296717,0.319839,-0.3,0
-0.564458,-0.791167,-0.3,0
0.181932,-0.086204,-0.3,0
-0.0394799,-0.543579,-0.3,0
-0.235659,-0.305295,-0.3,0
-0.786202,0.180725,-0.3,0
-0.194282,-0.939002,-0.3,0
-0.0151809,-0.876736,-0.3,0
-0.357348,0.193692,-0.3,0
0.231791,0.0297311,-0.3,0
-0.529452,-0.588238,-0.3,0
-0.063627,-0.744405,-0.3,0
-0.0563433,-0.734727,-0.3,0
-0.311789,-0.844351,-0.3,0
-0.534375,0.128335,-0.3,0
0.0222282,-0.286142,-0.3,0
0.381251,-0.447197,-0.3,0
-0.164018,-0.952162,-0.3,0
0.0852814,0.0530071,-0.3,0
0.328194,-0.238822,-0.3,0
-0.394045,-0.516266,-0.3,0
0.242121,-0.241819,-0.3,0
0.284717,-0.363571,-0.3,0
-0.523643,0.177855,-0.3,0
-0.658303,-0.808619,-0.3,0
-0.724628,-0.66593,-0.3,0
0.0425225,0.0739089,-0.3,0
0.213832,-0.342985,-0.3,0
-0.311475,-0.724887,-0.3,0
0.256688,-0.210514,-0.3,0
-0.498287,0.0161754,-0.3,0
0.125104,-0.0870411,-0.3,0
-0.308446,-0.223051,-0.3,0
-0.0695241,0.160103,-0.3,0
-0.537639,-0.392237,-0.3,0
0.114409,-0.780279,-0.3,0
-0.725585,-0.418089,-0.3,0
-0.929,-0.329447,-0.3,0
-0.522829,-0.556668,-0.3,0
0.0110829,-0.809224,-0.3,0
0.00744378,0.150227,-0.3,0
0.170245,0.148059,-0.3,0
-0.351114,0.291091,-0.3,0
-0.856428,-0.256696,-0.3,0
-0.300551,-0.31568,-0.3,0
-0.272706,0.165339,-0.3,0
0.34045,-0.146709,-0.3,0
-0.393063,-0.245112,-0.3,0
0.0834514,-0.0769827,-0.3,0
-0.0104058,-0.0796464,-0.3,0
-0.220736,-0.371906,-0.3,0
-0.183585,0.334388,-0.3,0
-0.427551,0.315151,-0.3,0
-0.622415,-0.695242,-0.3,0
0.181467,-0.673198,-0.3,0
-0.154881,0.0540444,-0.3,0
-0.120717,0.281602,-0.3,0
0.234106,-0.633251,-0.3,0
0.0233549,-0.900206,-0.3,0
0.254766,0.00477594,-0.3,0
-0.200197,-0.734198,-0.3,0
-0.523296,-0.46492,-0.3,0
-0.132351,-0.087284,-0.3,0
-0.385375,-0.155076,-0.3,0
-0.208556,-0.740873,-0.3,0
-0.512381,0.225728,-0.3,0
-0.361484,-0.682863,-0.3,0
-0.525279,0.144205,-0.3,0
-0.223132,0.305448,-0.3,0
0.334912,-0.517237,-0.3,0
-0.0659428,0.123053,-0.3,0
0.349558,-0.272927,-0.3,0
-0.580724,-0.156453,-0.3,0
0.170798,0.127971,-0.3,0
-0.986891,-0.344089,-0.3,0
-0.11306,-0.349746,-0.3,0
0.962367,-0.0480521,-0.00954094,1
0.99811,-0.0495446,0.0357443,1
0.888821,-0.113748,-0.00874985,1
0.911326,-0.0796503,0.00296789,1
0.947235,-0.0426334,0.0298458,1
0.951902,-0.00143124,-0.0216566,1
0.986119,-0.0852462,-0.0204581,1
0.971183,-0.0956312,0.0342876,1
0.915863,0.00547524,0.0141806,1
0.872381,-0.0843105,0.0235424,1
0.86211,-0.0364656,0.0359565,1
0.856617,-0.0427113,0.00393773,1
0.947135,-0.0708597,-0.0081921,1
0.985599,-0.0782398,0.0189405,1
0.874126,-0.0835582,-0.040253,1
0.890269,-0.0907143,0.0291878,1
0.994685,-0.0597454,-0.00379024,1
0.905758,-0.0602279,0.0173375,1
0.918396,-0.0418865,0.0356366,1
0.87405,-0.10422,0.0277399,1
0.873816,-0.0479416,0.0225795,1
0.93466,-0.109859,0.0192657,1
0.992605,-0.0801704,0.00300499,1
0.898775,-0.0462824,0.00905549,1
0.874741,-0.109622,-0.0174105,1
0.983932,-0.0151017,0.0275627,1
0.902207,-0.034065,0.0174222,1
0.967967,-0.0923915,0.0189732,1
0.973148,-0.0529213,0.0310247,1
0.932882,0.0270313,-0.00433245,1
0.921873,-0.104337,0.0273883,1
0.948265,-0.0311239,-0.00208422,1
0.927157,-0.0411364,0.0338119,1
0.910945,0.0222933,-0.0146884,1
0.92302,-0.100488,0.00603072,1
0.976188,-0.0868787,0.0117678,1
0.949246,-0.0829763,0.0100181,1
0.886603,0.0185237,0.0283496,1
0.928506,-0.106141,-0.048,1
0.964623,-0.0562987,0.00475217,1
0.941609,-0.101233,0.402567,1
0.884705,-0.120968,0.336333,1
0.887135,-0.0461984,0.196646,1
0.918662,-0.0955479,0.245862,1
0.968684,-0.112171,0.40702,1
0.939241,-0.0450893,-0.0170517,1
0.9019,0.0226771,0.411242,1
0.913907,-0.0479394,0.398548,1
0.959883,-0.0138054,0.22748,1
0.901232,-0.0659273,-0.0461443,1
0.915268,-0.529656,-0.513541,2
0.874025,-0.51726,-0.468256,2
0.940528,-0.507469,-0.51275,2
0.972151,-0.538096,-0.501032,2
0.892956,-0.485842,-0.474154,2
0.891643,-0.51217,-0.525657,2
0.980421,-0.595325,-0.524458,2
0.896781,-0.509603,-0.469712,2
0.931179,-0.495346,-0.489819,2
0.900964,-0.554581,-0.480458,2
0.936666,-0.507088,-0.468044,2
0.953948,-0.487201,-0.500062,2
0.868557,-0.592914,-0.512192,2
0.981758,-0.52193,-0.485059,2
0.917055,-0.497416,-0.544253,2
0.965754,-0.525771,-0.474812,2
0.909044,-0.584659,-0.50779,2
0.972129,-0.603357,-0.486663,2
0.943208,-0.611507,-0.468363,2
0.865114,-0.487217,-0.47626,2
0.930606,-0.59817,-0.481421,2
0.947922,-0.613836,-0.484734,2
0.994504,-0.562658,-0.500995,2
0.948045,-0.542227,-0.494945,2
0.946957,-0.59677,-0.521411,2
0.83813,-0.558604,-0.476437,2
0.928429,-0.588245,-0.486578,2
0.941212,-0.563781,-0.485027,2
0.913565,-0.620984,-0.472975,2
0.956793,-0.591286,-0.508332,2
0.838004,-0.523781,-0.476612,2
0.98097,-0.593833,-0.506084,2
0.919446,-0.571332,-0.470188,2
0.955918,-0.505575,-0.518688,2
0.955532,-0.525102,-0.497969,2
0.969873,-0.497064,-0.492232,2
0.996813,-0.54554,-0.493982,2
0.892113,-0.525365,-0.47565,2
0.89469,-0.472266,-0.552,2
0.912027,-0.54332,-0.499248,2
0.935202,-0.561286,-0.101433,2
0.957409,-0.497838,-0.167667,2
0.903899,-0.621269,-0.307354,2
0.861327,-0.59979,-0.258138,2
0.989716,-0.576311,-0.0969796,2
0.957435,-0.597456,-0.521052,2
0.886616,-0.531244,-0.0927577,2
0.842927,-0.538088,-0.105452,2
0.917563,-0.482514,-0.27652,2
0.870485,-0.582334,-0.550144,2
-0.953668,0.886189,1.71732,3
-0.879456,0.770277,1.23439,3
-0.438634,0.980117,1.27525,3
-0.843723,0.90984,1.4513,3
-0.919389,0.859757,1.20746,3
-0.563,0.697864,1.79297,3
-0.393984,0.842865,1.76595,3
-0.320295,0.835021,0.970225,3
-0.210815,0.747565,1.77499,3
-0.870981,0.695651,1.97237,3
-0.493176,0.696195,1.4859,3
-0.792634,0.684946,1.6891,3
-0.37747,0.773692,1.996,3
-0.309422,0.740456,1.31089,3
-0.387203,0.688789,1.78524,3
-0.367451,0.894146,0.81478,3
-0.453322,0.834022,1.0837,3
-0.668918,0.828132,1.14572,3
-0.38772,0.868084,0.863187,3
-0.435736,0.679496,1.24228,3
-0.465682,0.836069,1.51902,3
-0.542875,0.632925,1.35405,3
-0.140862,0.730125,2.00133,3
-0.777489,0.653265,0.943499,3
-0.654658,0.838527,0.890898,3
-0.283704,0.929266,1.40432,3
-0.706319,0.649894,1.93548,3
-0.591925,0.677557,1.19339,3
-0.600136,0.900548,1.66348,3
-0.289403,0.89539,1.94911,3
-0.222545,0.721271,1.85908,3
-0.927858,0.714782,1.85776,3
-0.814919,0.716602,1.5632,3
-0.286213,0.804192,1.55596,3
-0.839377,0.698862,1.00966,3
-0.405003,0.807838,0.87515,3
-0.565463,0.625263,1.03191,3
-0.469629,0.82644,1.90628,3
-0.931893,0.873368,1.77527,3
-0.363018,0.873931,0.911005,3
-0.451147,0.688469,1.84465,3
-0.178487,0.828582,0.808596,3
-0.931011,0.808733,0.948342,3
-0.742744,0.653259,0.821383,3
-0.524448,0.771257,1.61973,3
-0.556504,0.686015,2.03994,3
-0.885948,0.869168,1.22619,3
-0.286458,0.850424,1.02128,3
-0.893634,0.911752,1.48245,3
-0.538175,0.744626,1.85216,3
-0.868719,0.935887,1.13141,3
-0.413214,0.948766,1.10244,3
-0.129862,0.83621,0.905357,3
-0.699246,0.88659,1.07786,3
-0.610788,0.854683,1.92476,3
-0.522494,0.869849,1.94507,3
-0.656386,0.971854,1.78766,3
-0.207022,0.740911,1.22063,3
-0.446702,0.68389,1.71063,3
-0.741775,0.823088,1.9907,3
-0.310621,0.720006,1.33378,3
-0.906347,0.842325,2.00462,3
-0.113745,0.759673,0.798924,3
-0.786409,0.820331,0.917393,3
-0.49914,0.917095,0.8181,3
-0.783748,0.659226,0.787639,3
-0.775921,0.681203,0.843906,3
-0.544859,0.81894,0.979992,3
-0.904951,0.689858,0.758546,3
-0.438631,0.748862,0.776897,3
-0.752446,0.787233,0.850533,3
-0.680498,0.787105,0.713926,3
-0.628855,0.699628,0.657668,3
-0.649914,0.739687,0.748187,3
-0.901792,0.67844,0.851166,3
0.455864,0.887074,1.71732,4
0.71998,0.737426,1.23439,4
0.396491,0.724821,1.27525,4
0.881268,0.755859,1.4513,4
0.772733,0.668397,1.20746,4
0.373939,0.934432,1.79297,4
0.583485,0.745356,1.76595,4
0.180409,0.78142,0.970225,4
0.603183,0.694967,1.77499,4
0.451082,0.855604,1.97237,4
0.482449,0.887301,1.4859,4
0.559325,0.740526,1.6891,4
0.384602,0.911605,1.996,4
0.532794,0.734477,1.31089,4
0.243418,0.823507,1.78524,4
0.289221,0.778443,0.81478,4
0.277715,0.887308,1.0837,4
0.505133,0.702503,1.14572,4
0.430813,0.763928,0.863187,4
0.384779,0.641926,1.24228,4
0.918644,0.780976,1.51902,4
0.616752,0.690923,1.35405,4
0.205595,0.671808,2.00133,4
0.290197,0.887136,0.943499,4
0.50307,0.91687,0.890898,4
0.731109,0.95443,1.40432,4
0.106309,0.80372,1.93548,4
0.958882,0.844755,1.19339,4
0.832572,0.730045,1.66348,4
0.322058,0.762639,1.94911,4
0.196208,0.705695,1.85908,4
0.26627,0.731096,1.85776,4
0.648819,0.924787,1.5632,4
0.280696,0.79288,1.55596,4
0.222556,0.867716,1.00966,4
0.206574,0.741774,0.87515,4
0.404383,0.906019,1.03191,4
0.607339,0.634769,1.90628,4
0.352376,0.752008,1.77527,4
0.663685,0.886802,0.911005,4
0.390215,0.675632,1.84465,4
0.44124,0.827587,0.808596,4
0.531721,0.946857,0.948342,4
0.2446,0.729146,0.821383,4
0.278787,0.877566,1.61973,4
0.983345,0.827229,2.03994,4
0.426881,0.67713,1.22619,4
0.233552,0.775163,1.02128,4
0.849868,0.858796,1.48245,4
0.269531,0.920309,1.85216,4
0.844417,0.848539,1.13141,4
0.678328,0.895071,1.10244,4
0.377322,0.930531,0.905357,4
0.120645,0.802922,1.07786,4
0.150911,0.756262,1.92476,4
0.69928,0.983524,1.94507,4
0.716836,0.669399,1.78766,4
0.122703,0.791324,1.22063,4
0.319481,0.699471,1.71063,4
0.928966,0.824968,1.9907,4
