-2.50225,6.87172,2.34973,-7.4368,0
9.25913,1.55477,3.71323,-3.46281,0
0.259399,4.19188,1.84504,-5.23326,0
1.30414,11.1901,2.60995,-2.19704,0
0.422102,7.3362,1.94251,-1.52544,0
9.9641,1.41573,2.94166,-1.88669,0
1.41589,-4.84348,2.25968,2.38476,0
14.1899,6.14925,4.59524,-2.51906,0
13.7438,4.61336,1.68505,-5.7251,0
12.4876,5.23891,1.65139,-8.52856,0
10.4347,-0.277678,1.55443,1.53202,0
7.50256,4.76598,2.78129,-2.98679,0
3.32582,4.39411,2.21916,3.86314,0
16.1714,3.56797,2.29973,-3.47677,0
9.71856,3.26335,2.32516,-0.481636,0
6.01638,3.40673,2.01458,-2.83067,0
-4.59871,9.05084,1.90036,-2.52318,0
11.3561,4.43243,1.39259,-2.96951,0
8.28003,5.74634,2.92905,1.67184,0
8.08337,1.69727,2.69484,-4.25564,0
2.74987,12.1087,2.52011,-5.05297,0
5.57516,4.22249,2.90735,-5.00146,0
0.511487,8.0957,3.49155,-1.42654,0
-2.79699,0.948095,2.33377,0.759389,0
-1.44121,-6.17198,5.56465,-4.81853,1
2.01303,-3.02602,7.6969,-5.65201,1
-1.39676,-1.95372,4.03511,-1.87784,1
-6.22957,-7.44941,4.48366,-4.12697,1
4.07167,-9.78856,-4.99546,-2.89296,1
-4.57673,-17.1858,0.528489,-3.70954,1
1.15103,-5.32973,-8.62607,-5.11555,1
2.79859,-2.69961,2.75199,-3.58881,1
-1.37588,-9.99264,-12.3147,-5.39314,1
-0.69004,-10.7542,1.77509,-5.97453,1
2.0903,-9.51966,4.23633,-5.85747,1
-1.37917,-6.78998,-3.00053,-4.72646,1
1.54852,-9.70738,1.54017,-2.37258,1
9.51377,-5.82355,12.7783,-6.95608,1
0.531499,-0.899003,1.18369,-5.5492,1
2.30094,-1.92343,5.35363,-4.02995,1
-4.28838,-8.7749,4.43683,-4.81811,1
-1.44152,-4.61093,2.19234,-3.65262,1
-3.74066,-13.5325,-1.57461,-4.07222,1
-2.12888,-15.3711,8.71976,-4.02914,1
-9.61934,-10.5989,4.74111,-6.078,1
-5.12166,-0.838896,4.58458,-7.30177,1
-0.00115764,-2.1212,0.963001,-7.544,1
-5.55419,-4.20182,-1.96082,-2.71607,1
-1.35156,-10.9218,-1.70091,-4.0414,1
-2.42911,-6.27168,3.02105,-6.31824,1
1.21492,-0.666176,6.93664,-2.51202,1
-6.79515,-8.88424,-0.123747,-5.70955,1
-6.69361,-1.3716,4.76752,-6.69267,1
-0.873762,-15.419,-6.1861,-5.89897,1
7.52834,2.43887,9.52156,0.805805,2
9.03796,1.85905,11.6194,1.31231,2
6.31479,4.63682,9.88353,3.13367,2
8.8553,2.37474,10.141,0.114659,2
9.26553,0.561793,10.4803,-0.0258193,2
12.1328,0.18409,11.0335,-0.843234,2
10.6345,-0.413753,5.84374,1.75743,2
9.13438,2.41116,8.01562,1.91759,2
10.8514,3.80519,9.2232,0.10094,2
13.0079,2.93378,8.08798,0.150216,2
10.4944,3.90993,10.148,0.785437,2
10.7789,5.38916,7.83205,-0.899532,2
7.51227,0.697814,7.38819,1.57288,2
10.485,2.96174,10.1884,-0.607486,2
10.0711,1.09459,8.26486,0.201962,2
9.46934,2.75527,8.77369,0.662185,2
9.28914,1.5845,11.9121,1.72112,2
9.89233,3.24676,9.58959,-0.389663,2
6.84737,1.38649,11.8798,-0.825583,2
10.3345,0.925958,8.89656,-1.34268,2
10.7208,4.822,11.5541,-0.222553,2
11.1128,0.81955,10.9932,-0.419337,2
13.3258,-0.748067,9.60756,-0.349576,2
9.33941,2.2537,10.8618,-1.53058,2
8.8035,1.63925,11.9065,-3.79406,2
8.81657,1.30337,8.8137,-1.77354,2
